Year,Origin,TaxiOut,TaxiIn
2002,PBI,276285.0,99439.0
2002,PDX,535479.0,198695.0
2002,PHL,2295836.0,781740.0
2002,PHX,2502082.0,1071836.0
2002,PIA,14234.0,4029.0
2002,PIT,1281750.0,545612.0
2002,PNS,46637.0,18230.0
2002,PSC,7811.0,3476.0
2002,PSG,4326.0,1931.0
2002,PSP,60175.0,28689.0
2002,PVD,322597.0,118967.0
2002,PWM,79604.0,30969.0
2002,RAP,12555.0,5502.0
2002,RDU,552910.0,228327.0
2002,RIC,177654.0,74791.0
2002,RNO,228143.0,97415.0
2002,ROC,125369.0,49298.0
2002,RST,24498.0,10996.0
2002,RSW,186411.0,55050.0
2002,SAN,944844.0,294489.0
2002,SAT,354792.0,124405.0
2002,SAV,72472.0,30906.0
2002,SBA,30568.0,15308.0
2002,SBN,3100.0,1262.0
2002,SBP,29079.0,11545.0
2002,SCC,2622.0,1380.0
2002,SDF,186811.0,86823.0
2002,SEA,1368570.0,608305.0
2002,SFO,1617518.0,556417.0
2002,SGF,51708.0,21948.0
2002,SHV,42999.0,25712.0
2002,SIT,13240.0,5819.0
2002,SJC,774668.0,278412.0
2002,SJT,20264.0,8942.0
2002,SJU,352733.0,150393.0
2002,SLC,1132982.0,381758.0
2002,SMF,370989.0,159267.0
2002,SNA,563015.0,299687.0
2002,SPS,21176.0,11981.0
2002,SRQ,42263.0,14945.0
2002,STL,2391773.0,912944.0
2002,STT,40769.0,15747.0
2002,STX,8497.0,2389.0
2002,SUX,7.0,3.0
2002,SWF,17566.0,5789.0
2002,SYR,125725.0,41141.0
2002,TLH,17185.0,6506.0
2002,TOL,21566.0,4495.0
2002,TPA,738496.0,295164.0
2002,TUL,206531.0,73781.0
2002,TUS,166074.0,63737.0
2002,TVC,26125.0,6961.0
2002,TXK,10840.0,5144.0
2002,TYR,27490.0,14115.0
2002,TYS,50759.0,17157.0
2002,VPS,26587.0,19870.0
2002,WRG,3957.0,1936.0
2002,XNA,54704.0,32303.0
2002,YAK,4276.0,2356.0
2003,ABE,45408.0,15419.0
2003,ABI,23265.0,9834.0
2003,ABQ,351982.0,158418.0
2003,ABY,12962.0,5419.0
2003,ACK,2028.0,936.0
2003,ACT,25710.0,11820.0
2003,ACV,26293.0,12486.0
2003,ACY,1167.0,484.0
2003,ADK,458.0,262.0
2003,ADQ,3842.0,1926.0
2003,AEX,26417.0,36986.0
2003,AGS,46389.0,36652.0
2003,AKN,1716.0,1127.0
2003,ALB,223466.0,63873.0
2003,AMA,68033.0,38514.0
2003,ANC,252400.0,101527.0
2003,ATL,7223759.0,3866122.0
2003,ATW,12069.0,3600.0
2003,AUS,436200.0,190851.0
2003,AVL,36771.0,49853.0
2003,AVP,9956.0,2912.0
2003,AZO,32232.0,9818.0
2003,BDL,469328.0,173021.0
2003,BET,6515.0,3349.0
2003,BFF,4.0,0.0
2003,BFL,20130.0,11003.0
2003,BGM,11050.0,3503.0
2003,BGR,37414.0,14757.0
2003,BHM,192899.0,68456.0
2003,BIL,44187.0,17168.0
2003,BIS,16133.0,8223.0
2003,BMI,26300.0,8958.0
2003,BNA,578934.0,274918.0
2003,BOI,135242.0,54905.0
2003,BOS,1977807.0,813482.0
2003,BPT,13640.0,5940.0
2003,BQK,11829.0,33900.0
2003,BQN,4321.0,1504.0
2003,BRO,14242.0,7518.0
2003,BRW,3337.0,2439.0
2003,BTM,11320.0,5323.0
2003,BTR,80773.0,52670.0
2003,BTV,85482.0,24509.0
2003,BUF,274172.0,79782.0
2003,BUR,268313.0,70437.0
2003,BWI,1273786.0,486766.0
2003,BZN,45895.0,18771.0
2003,CAE,109756.0,453039.0
2003,CAK,62298.0,24007.0
2003,CDC,7082.0,3918.0
2003,CDV,3729.0,2125.0
2003,CEC,8954.0,3268.0
2003,CHA,37781.0,58106.0
2003,CHO,18499.0,7735.0
2003,CHS,121911.0,403018.0
2003,CIC,8775.0,3218.0
2003,CID,55995.0,23117.0
2003,CLD,15152.0,6872.0
2003,CLE,1496727.0,489571.0
2003,CLL,30391.0,15925.0
2003,CLT,1771603.0,532968.0
2003,CMH,456221.0,162152.0
2003,CMI,24908.0,7079.0
2003,COD,6658.0,2842.0
2003,COS,159150.0,76530.0
2003,CPR,15805.0,6832.0
2003,CRP,73259.0,45346.0
2003,CRW,53133.0,16285.0
2003,CSG,17529.0,47040.0
2003,CVG,1592833.0,566679.0
2003,CYS,11.0,0.0
2003,DAB,38272.0,12649.0
2003,DAL,357251.0,138213.0
2003,DAY,190518.0,61961.0
2003,DBQ,12686.0,4572.0
2003,DCA,1147035.0,455740.0
2003,DEN,2104916.0,1007742.0
2003,DFW,5670180.0,4390371.0
2003,DHN,14781.0,12197.0
2003,DLG,1444.0,684.0
2003,DLH,11943.0,5356.0
2003,DRO,12965.0,6215.0
2003,DSM,110162.0,44583.0
2003,DTW,2473684.0,1230946.0
2003,DUT,2066.0,1139.0
2003,EFD,14356.0,5568.0
2003,EGE,21465.0,7547.0
2003,EKO,19564.0,11786.0
2003,ELP,184937.0,68760.0
2003,ERI,758.0,164.0
2003,EUG,30034.0,13367.0
2003,EVV,45708.0,38779.0
2003,EWR,3674266.0,1256550.0
2003,EYW,8248.0,2638.0
2003,FAI,45636.0,18719.0
2003,FAR,44837.0,19612.0
2003,FAT,109394.0,55859.0
2003,FAY,14042.0,55318.0
2003,FCA,20283.0,8192.0
2003,FLL,987561.0,295263.0
2003,FLO,8971.0,22369.0
2003,FMN,10.0,0.0
2003,FNT,40255.0,14948.0
2003,FSD,41389.0,15748.0
2003,FSM,21080.0,10466.0
2003,FWA,67751.0,35896.0
2003,GEG,137028.0,55139.0
2003,GFK,8044.0,3720.0
2003,GGG,11114.0,7033.0
2003,GJT,30208.0,12526.0
2003,GNV,17364.0,173098.0
2003,GPT,60051.0,47093.0
2003,GRB,53945.0,17321.0
2003,GRR,158075.0,66759.0
2003,GSO,205481.0,58177.0
2003,GSP,151548.0,43864.0
2003,GST,690.0,383.0
2003,GTF,25878.0,11592.0
2003,GTR,16977.0,8024.0
2003,GUC,2632.0,867.0
2003,HDN,10694.0,4306.0
2003,HLN,11939.0,4839.0
2003,HNL,244076.0,88739.0
2003,HOU,486341.0,254158.0
2003,HPN,128191.0,48508.0
2003,HRL,40369.0,15124.0
2003,HSV,79816.0,36838.0
2003,HTS,9602.0,13562.0
2003,IAD,1713646.0,591337.0
2003,IAH,3594348.0,1562815.0
2003,ICT,113525.0,195889.0
2003,IDA,23844.0,11056.0
2003,ILE,43545.0,22226.0
2003,ILM,30775.0,84164.0
2003,IND,574133.0,337226.0
2003,IPL,5609.0,2338.0
2003,ISP,101190.0,46785.0
2003,ITO,1908.0,1654.0
2003,IYK,8551.0,3428.0
2003,JAC,48523.0,15196.0
2003,JAN,95073.0,120558.0
2003,JAX,310141.0,131622.0
2003,JFK,1665016.0,630274.0
2003,JNU,49163.0,17475.0
2003,KOA,22044.0,8638.0
2003,KTN,24754.0,11444.0
2003,LAN,46779.0,16616.0
2003,LAS,2119584.0,747745.0
2003,LAW,22599.0,9660.0
2003,LAX,3047576.0,1600058.0
2003,LBB,80294.0,42486.0
2003,LCH,13686.0,6963.0
2003,LEX,87432.0,51849.0
2003,LFT,42139.0,42231.0
2003,LGA,2523845.0,897436.0
2003,LGB,140162.0,59407.0
2003,LIH,16292.0,12831.0
2003,LIT,160001.0,97536.0
2003,LNK,18928.0,6772.0
2003,LNY,277.0,234.0
2003,LRD,22769.0,8660.0
2003,LSE,16820.0,5813.0
2003,LWB,1296.0,726.0
2003,LYH,7988.0,14012.0
2003,MAF,65344.0,23472.0
2003,MBS,45892.0,15804.0
2003,MCI,653557.0,278540.0
2003,MCN,17134.0,18952.0
2003,MCO,1238160.0,491371.0
2003,MDT,102205.0,34404.0
2003,MDW,1242741.0,516225.0
2003,MEI,12024.0,6859.0
2003,MEM,723902.0,263637.0
2003,MFE,29317.0,14952.0
2003,MFR,30015.0,13406.0
2003,MGM,36519.0,25009.0
2003,MHT,253213.0,91754.0
2003,MIA,1191481.0,565720.0
2003,MKE,287424.0,101431.0
2003,MKK,227.0,196.0
2003,MLB,25154.0,401480.0
2003,MLI,33753.0,10065.0
2003,MLU,27071.0,35138.0
2003,MOB,53058.0,27614.0
2003,MOD,9958.0,3170.0
2003,MOT,11197.0,5692.0
2003,MQT,3530.0,1462.0
2003,MRY,65005.0,23070.0
2003,MSN,94303.0,28228.0
2003,MSO,33560.0,15002.0
2003,MSP,2610809.0,906229.0
2003,MSY,554481.0,216286.0
2003,MTJ,19328.0,7846.0
2003,MYR,54010.0,186444.0
2003,OAK,669973.0,325502.0
2003,OGG,67494.0,31020.0
2003,OKC,241283.0,107591.0
2003,OMA,228386.0,73592.0
2003,OME,5630.0,3367.0
2003,ONT,319863.0,179581.0
2003,ORD,6978664.0,3130495.0
2003,ORF,256830.0,167782.0
2003,OTZ,5925.0,3596.0
2003,OXR,12743.0,5210.0
2003,PBI,331139.0,115201.0
2003,PDX,563977.0,203685.0
2003,PFN,25278.0,32424.0
2003,PHF,53527.0,134211.0
2003,PHL,2364420.0,775519.0
2003,PHX,2497871.0,1057551.0
2003,PIA,44731.0,24451.0
2003,PIE,29450.0,11420.0
2003,PIH,12661.0,5324.0
2003,PIT,1086909.0,441112.0
2003,PNS,71793.0,88540.0
2003,PSC,27811.0,12868.0
2003,PSG,3651.0,1918.0
2003,PSP,115616.0,54191.0
2003,PVD,350830.0,121054.0
2003,PWM,119300.0,41859.0
2003,RAP,38675.0,17068.0
2003,RDD,15874.0,7077.0
2003,RDM,19513.0,8232.0
2003,RDU,645310.0,249835.0
2003,RIC,202125.0,78832.0
2003,RNO,260762.0,114608.0
2003,ROA,50267.0,54830.0
2003,ROC,216357.0,88659.0
2003,RST,20636.0,7630.0
2003,RSW,262530.0,76974.0
2003,SAN,1050658.0,302884.0
2003,SAT,377679.0,317099.0
2003,SAV,111221.0,387087.0
2003,SBA,87503.0,40302.0
2003,SBN,29663.0,77892.0
2003,SBP,52500.0,20067.0
2003,SCC,1993.0,1198.0
2003,SCE,13721.0,4343.0
2003,SDF,231170.0,104572.0
2003,SEA,1383500.0,615575.0
2003,SFO,1897321.0,667566.0
2003,SGF,45143.0,20125.0
2003,SGU,21727.0,10746.0
2003,SHV,67238.0,71214.0
2003,SIT,13715.0,5743.0
2003,SJC,730620.0,274049.0
2003,SJT,24225.0,10970.0
2003,SJU,358065.0,152571.0
2003,SLC,1851699.0,653428.0
2003,SMF,448718.0,192608.0
2003,SMX,14453.0,6918.0
2003,SNA,643691.0,331049.0
2003,SPS,22776.0,14113.0
2003,SRQ,49680.0,23824.0
2003,STL,1686061.0,634117.0
2003,STT,38350.0,15376.0
2003,STX,6943.0,2896.0
2003,SUN,23506.0,22380.0
2003,SUX,19.0,0.0
2003,SWF,24778.0,11900.0
2003,SYR,179993.0,57698.0
2003,TLH,40491.0,16938.0
2003,TOL,50071.0,26584.0
2003,TPA,856777.0,311052.0
2003,TRI,25838.0,22980.0
2003,TUL,227064.0,88718.0
2003,TUS,182464.0,77846.0
2003,TVC,23754.0,7037.0
2003,TWF,13761.0,36410.0
2003,TXK,15155.0,9281.0
2003,TYR,29880.0,15130.0
2003,TYS,127527.0,76240.0
2003,VCT,7806.0,3636.0
2003,VIS,5372.0,2241.0
2003,VLD,10506.0,51115.0
2003,VPS,58564.0,55973.0
2003,WRG,3678.0,1956.0
2003,WYS,1968.0,933.0
2003,XNA,113645.0,195636.0
2003,YAK,3606.0,2361.0
2003,YUM,11315.0,4839.0
2004,ABE,91728.0,34520.0
2004,ABI,26284.0,11507.0
2004,ABQ,383512.0,168494.0
2004,ABY,14044.0,12344.0
2004,ACK,3301.0,1056.0
2004,ACT,30781.0,14514.0
2004,ACV,27141.0,12867.0
2004,ACY,11519.0,3809.0
2004,ADK,596.0,377.0
2004,ADQ,3744.0,1878.0
2004,AEX,33965.0,20967.0
2004,AGS,43867.0,60520.0
2004,AKN,1835.0,1258.0
2004,ALB,256843.0,70149.0
2004,AMA,70661.0,44375.0
2004,ANC,248850.0,107331.0
2004,APF,1434.0,1927.0
2004,ATL,8587872.0,4865671.0
2004,ATW,32978.0,18662.0
2004,AUS,437613.0,202589.0
2004,AVL,48843.0,82190.0
2004,AVP,41802.0,11319.0
2004,AZO,55577.0,18061.0
2004,BDL,506987.0,172456.0
2004,BET,6867.0,3156.0
2004,BFL,24920.0,15167.0
2004,BGM,17441.0,9756.0
2004,BGR,54141.0,45140.0
2004,BHM,248178.0,97212.0
2004,BIL,56572.0,35992.0
2004,BIS,21743.0,9296.0
2004,BMI,32242.0,12317.0
2004,BNA,666266.0,393023.0
2004,BOI,151421.0,57480.0
2004,BOS,2473395.0,1037681.0
2004,BPT,20591.0,12865.0
2004,BQK,10483.0,14630.0
2004,BQN,7480.0,2692.0
2004,BRO,20619.0,7709.0
2004,BRW,3623.0,2547.0
2004,BTM,12623.0,5820.0
2004,BTR,86872.0,45782.0
2004,BTV,119692.0,43039.0
2004,BUF,379042.0,131662.0
2004,BUR,279475.0,71179.0
2004,BWI,1319248.0,545423.0
2004,BZN,54798.0,21121.0
2004,CAE,161274.0,653138.0
2004,CAK,136652.0,82660.0
2004,CDC,5556.0,2361.0
2004,CDV,3779.0,2179.0
2004,CEC,7321.0,2689.0
2004,CHA,47848.0,81471.0
2004,CHO,25147.0,22157.0
2004,CHS,199347.0,207443.0
2004,CIC,9104.0,3381.0
2004,CID,65193.0,25029.0
2004,CKB,1496.0,1260.0
2004,CLD,15886.0,6810.0
2004,CLE,1632627.0,560081.0
2004,CLL,32389.0,17156.0
2004,CLT,1741504.0,536351.0
2004,CMH,497095.0,193942.0
2004,CMI,38789.0,13770.0
2004,COD,8381.0,3441.0
2004,COS,181494.0,91290.0
2004,CPR,25610.0,9977.0
2004,CRP,85409.0,52943.0
2004,CRW,55504.0,31486.0
2004,CSG,15172.0,24401.0
2004,CVG,3463290.0,2965460.0
2004,DAB,54673.0,35830.0
2004,DAL,371787.0,133871.0
2004,DAY,243118.0,83547.0
2004,DBQ,15147.0,5283.0
2004,DCA,1378165.0,530914.0
2004,DEN,2292480.0,1114960.0
2004,DFW,6265455.0,4931144.0
2004,DHN,15889.0,21062.0
2004,DLG,1225.0,639.0
2004,DLH,17587.0,8259.0
2004,DRO,4187.0,2088.0
2004,DSM,148369.0,63152.0
2004,DTW,2650596.0,1348952.0
2004,DUT,179.0,84.0
2004,EFD,10070.0,3651.0
2004,EGE,24860.0,9559.0
2004,EKO,17118.0,9020.0
2004,ELP,207785.0,82666.0
2004,ERI,13110.0,2764.0
2004,EUG,44627.0,18791.0
2004,EVV,63436.0,37402.0
2004,EWR,4172066.0,1348051.0
2004,EYW,6505.0,5374.0
2004,FAI,46836.0,19086.0
2004,FAR,43655.0,18909.0
2004,FAT,114307.0,55798.0
2004,FAY,14173.0,96828.0
2004,FCA,31986.0,14233.0
2004,FLL,1123044.0,311429.0
2004,FLO,8803.0,14954.0
2004,FMN,15.0,0.0
2004,FNT,83660.0,47992.0
2004,FSD,64509.0,25134.0
2004,FSM,15564.0,8330.0
2004,FWA,80175.0,66751.0
2004,GEG,145170.0,58665.0
2004,GFK,8767.0,4055.0
2004,GGG,10537.0,5858.0
2004,GJT,29185.0,9814.0
2004,GNV,14955.0,299476.0
2004,GPT,59321.0,77071.0
2004,GRB,73911.0,25596.0
2004,GRK,23093.0,9968.0
2004,GRR,227908.0,214088.0
2004,GSO,277591.0,106401.0
2004,GSP,211389.0,114465.0
2004,GST,948.0,429.0
2004,GTF,31840.0,15623.0
2004,GTR,13669.0,13292.0
2004,GUC,2351.0,673.0
2004,HDN,13370.0,4454.0
2004,HLN,24109.0,143340.0
2004,HNL,481116.0,186981.0
2004,HOU,526184.0,271447.0
2004,HPN,139993.0,60552.0
2004,HRL,47972.0,15680.0
2004,HSV,155299.0,113432.0
2004,HTS,10528.0,16359.0
2004,HVN,8054.0,6514.0
2004,IAD,2553864.0,909286.0
2004,IAH,4382922.0,2054461.0
2004,ICT,130137.0,156495.0
2004,IDA,23687.0,10136.0
2004,ILE,26888.0,12596.0
2004,ILM,29939.0,105812.0
2004,IND,598724.0,336461.0
2004,IPL,6104.0,2221.0
2004,ISP,138383.0,90670.0
2004,ITO,14348.0,11700.0
2004,IYK,8487.0,3449.0
2004,JAC,42776.0,10795.0
2004,JAN,121481.0,184518.0
2004,JAX,378983.0,395056.0
2004,JFK,2203252.0,858585.0
2004,JNU,48262.0,18127.0
2004,KOA,47395.0,24287.0
2004,KTN,22282.0,10831.0
2004,LAN,63004.0,23144.0
2004,LAS,2594463.0,915943.0
2004,LAW,21274.0,10128.0
2004,LAX,3321891.0,1752719.0
2004,LBB,82429.0,39348.0
2004,LCH,18752.0,7518.0
2004,LEX,125176.0,55689.0
2004,LFT,45281.0,63142.0
2004,LGA,3005817.0,1060165.0
2004,LGB,146463.0,62396.0
2004,LIH,36051.0,36847.0
2004,LIT,196532.0,204272.0
2004,LNK,27114.0,8952.0
2004,LNY,1034.0,845.0
2004,LRD,23657.0,8523.0
2004,LSE,19864.0,5604.0
2004,LWB,1575.0,711.0
2004,LYH,9353.0,5567.0
2004,MAF,67791.0,22845.0
2004,MBS,43162.0,16280.0
2004,MCI,683273.0,284242.0
2004,MCN,17454.0,20477.0
2004,MCO,1544529.0,659312.0
2004,MDT,147113.0,75280.0
2004,MDW,1408311.0,525429.0
2004,MEI,12298.0,20198.0
2004,MEM,744636.0,319247.0
2004,MFE,32144.0,14820.0
2004,MFR,35130.0,14292.0
2004,MGM,34525.0,26773.0
2004,MHT,336687.0,112180.0
2004,MIA,1147658.0,527819.0
2004,MKE,306861.0,128515.0
2004,MKK,759.0,25232.0
2004,MLB,32571.0,315301.0
2004,MLI,48977.0,17535.0
2004,MLU,27691.0,74366.0
2004,MOB,56518.0,26648.0
2004,MOD,11105.0,3352.0
2004,MOT,10775.0,5467.0
2004,MQT,10127.0,6048.0
2004,MRY,64635.0,23579.0
2004,MSN,112567.0,35012.0
2004,MSO,43803.0,20993.0
2004,MSP,2680522.0,1013808.0
2004,MSY,540805.0,300885.0
2004,MTJ,22509.0,8808.0
2004,MYR,81673.0,429132.0
2004,OAK,738069.0,368114.0
2004,OGD,32.0,0.0
2004,OGG,122403.0,66903.0
2004,OKC,240681.0,123543.0
2004,OMA,256789.0,105663.0
2004,OME,5821.0,3113.0
2004,ONT,350147.0,206240.0
2004,ORD,7645214.0,3401816.0
2004,ORF,298742.0,389093.0
2004,OTZ,6229.0,3394.0
2004,OXR,13556.0,5129.0
2004,PBI,363210.0,169122.0
2004,PDX,585578.0,210907.0
2004,PFN,22641.0,53036.0
2004,PHF,58406.0,76887.0
2004,PHL,2779238.0,919327.0
2004,PHX,2438484.0,1034907.0
2004,PIA,50328.0,28154.0
2004,PIE,29025.0,10881.0
2004,PIH,14925.0,5334.0
2004,PIT,965419.0,409172.0
2004,PNS,77758.0,46539.0
2004,PSC,38003.0,18687.0
2004,PSG,3941.0,1992.0
2004,PSP,118583.0,53789.0
2004,PUB,9.0,0.0
2004,PVD,401178.0,132965.0
2004,PVU,12.0,11.0
2004,PWM,153274.0,56588.0
2004,RAP,40540.0,16810.0
2004,RDD,16774.0,7040.0
2004,RDM,18707.0,7911.0
2004,RDU,801591.0,332141.0
2004,RIC,239170.0,117394.0
2004,RNO,303950.0,131204.0
2004,ROA,50634.0,54261.0
2004,ROC,279536.0,132500.0
2004,RST,28049.0,10431.0
2004,RSW,305374.0,92486.0
2004,SAN,1111892.0,308449.0
2004,SAT,395588.0,329699.0
2004,SAV,180765.0,201793.0
2004,SBA,97688.0,114363.0
2004,SBN,51093.0,111135.0
2004,SBP,54389.0,19791.0
2004,SCC,1736.0,952.0
2004,SCE,15714.0,5491.0
2004,SDF,290196.0,125354.0
2004,SEA,1501758.0,662318.0
2004,SFO,2056953.0,722359.0
2004,SGF,68423.0,23664.0
2004,SGU,21399.0,9187.0
2004,SHV,83742.0,186770.0
2004,SIT,13001.0,5932.0
2004,SJC,761931.0,250871.0
2004,SJT,23615.0,10585.0
2004,SJU,388050.0,144621.0
2004,SLC,2238654.0,816060.0
2004,SMF,485299.0,206944.0
2004,SMX,14561.0,6641.0
2004,SNA,657869.0,313838.0
2004,SPS,24669.0,14515.0
2004,SRQ,76176.0,70065.0
2004,STL,758259.0,294712.0
2004,STT,39612.0,16107.0
2004,STX,4333.0,1460.0
2004,SUN,21007.0,6745.0
2004,SWF,52123.0,19368.0
2004,SYR,225199.0,81081.0
2004,TLH,57605.0,57560.0
2004,TOL,60621.0,39466.0
2004,TPA,878304.0,311482.0
2004,TRI,33940.0,77743.0
2004,TUL,231511.0,98396.0
2004,TUS,186722.0,76610.0
2004,TVC,32028.0,15706.0
2004,TWF,15286.0,6007.0
2004,TXK,16625.0,8335.0
2004,TYR,31984.0,17387.0
2004,TYS,179513.0,152391.0
2004,VCT,8046.0,3865.0
2004,VIS,4256.0,1522.0
2004,VLD,9699.0,14874.0
2004,VPS,89578.0,69151.0
2004,WRG,3621.0,2114.0
2004,WYS,1516.0,605.0
2004,XNA,166129.0,164477.0
2004,YAK,3554.0,2126.0
2004,YUM,10952.0,4516.0
2005,ABE,60245.0,75808.0
2005,ABI,24824.0,9805.0
2005,ABQ,371803.0,168882.0
2005,ABY,11299.0,48003.0
2005,ACK,4084.0,1063.0
2005,ACT,29514.0,13949.0
2005,ACV,30062.0,13710.0
2005,ACY,13423.0,4402.0
2005,ADK,616.0,397.0
2005,ADQ,3928.0,1874.0
2005,AEX,29391.0,26047.0
2005,AGS,28914.0,99330.0
2005,AKN,1774.0,1297.0
2005,ALB,245784.0,76006.0
2005,AMA,73281.0,33480.0
2005,ANC,264226.0,115137.0
2005,APF,10119.0,17994.0
2005,ATL,7872534.0,4575962.0
2005,ATW,26704.0,35485.0
2005,AUS,467379.0,221150.0
2005,AVL,61290.0,342816.0
2005,AVP,29045.0,182801.0
2005,AZO,56544.0,19550.0
2005,BDL,515635.0,182240.0
2005,BET,8233.0,3240.0
2005,BFL,32245.0,20133.0
2005,BGM,13475.0,4199.0
2005,BGR,64712.0,22306.0
2005,BHM,242960.0,81886.0
2005,BIL,53738.0,21614.0
2005,BIS,25130.0,9266.0
2005,BMI,27947.0,10936.0
2005,BNA,660878.0,329606.0
2005,BOI,170852.0,65759.0
2005,BOS,2359227.0,926899.0
2005,BPT,11097.0,12050.0
2005,BQK,9808.0,45199.0
2005,BQN,10108.0,3709.0
2005,BRO,28249.0,10515.0
2005,BRW,3468.0,2326.0
2005,BTM,11862.0,5379.0
2005,BTR,116016.0,95169.0
2005,BTV,137266.0,36204.0
2005,BUF,356222.0,113654.0
2005,BUR,321782.0,83308.0
2005,BWI,1310809.0,517796.0
2005,BZN,63313.0,23264.0
2005,CAE,142041.0,598549.0
2005,CAK,121085.0,51657.0
2005,CDC,7676.0,3197.0
2005,CDV,4777.0,2787.0
2005,CEC,7894.0,2924.0
2005,CHA,51928.0,189775.0
2005,CHO,19914.0,195995.0
2005,CHS,183759.0,120589.0
2005,CIC,10053.0,3316.0
2005,CID,80461.0,31114.0
2005,CLD,15022.0,6820.0
2005,CLE,1555248.0,573926.0
2005,CLL,32782.0,16288.0
2005,CLT,1969248.0,606754.0
2005,CMH,478355.0,180741.0
2005,CMI,45099.0,14522.0
2005,COD,9030.0,3557.0
2005,COS,205276.0,89522.0
2005,CPR,30834.0,11590.0
2005,CRP,99897.0,54575.0
2005,CRW,54537.0,141641.0
2005,CSG,16128.0,38023.0
2005,CVG,3287147.0,1049066.0
2005,CWA,2657.0,683.0
2005,CYS,5.0,0.0
2005,DAB,49452.0,299264.0
2005,DAL,361726.0,127497.0
2005,DAY,213936.0,71865.0
2005,DBQ,14287.0,5098.0
2005,DCA,1622002.0,528247.0
2005,DEN,2650840.0,1378020.0
2005,DFW,5267630.0,3525255.0
2005,DHN,16190.0,87351.0
2005,DLG,1241.0,615.0
2005,DLH,12334.0,5710.0
2005,DRO,4918.0,2323.0
2005,DSM,128529.0,79961.0
2005,DTW,2548286.0,1409560.0
2005,EGE,31040.0,6965.0
2005,EKO,14767.0,7302.0
2005,ELP,219821.0,76423.0
2005,ERI,14315.0,3910.0
2005,EUG,50871.0,21119.0
2005,EVV,62034.0,45692.0
2005,EWR,4085726.0,1312478.0
2005,EYW,8370.0,4093.0
2005,FAI,52135.0,21489.0
2005,FAR,41590.0,19494.0
2005,FAT,120052.0,55422.0
2005,FAY,12318.0,54793.0
2005,FCA,35922.0,15233.0
2005,FLL,1238138.0,327207.0
2005,FLO,8592.0,122258.0
